name_file,bo_elapsed_time,bo_num_rows,bo_num_cols,bo_num_classes,bo_train_val_size,bo_test_size,bo_NFS,bo_FINAL_SCORE_VAL,bo_FINAL_SCORE_TST,hyb_elapsed_time,hyb_num_rows,hyb_num_cols,hyb_num_classes,hyb_train_val_size,hyb_test_size,hyb_NFS,hyb_FINAL_SCORE_VAL,hyb_FINAL_SCORE_TST,ga_elapsed_time,ga_num_rows,ga_num_cols,ga_num_classes,ga_train_val_size,ga_test_size,ga_NFS,ga_FINAL_SCORE_VAL,ga_FINAL_SCORE_TST,name_db,type_prob,score_type,num_rows,num_cols,num_classes,train_val_size,test_size
USPS.csv,10.8265989057223,9298.0,256.0,10.0,4649.0,4649.0,256.0,0.9387304788946734,0.9399304,59.8471022995313,9298.0,256.0,10.0,4649.0,4649.0,135.8,0.9445401999999999,0.9382596,118.2974954390526,9298.0,256.0,10.0,4649.0,4649.0,136.6,0.9419259533314464,0.9374964,USPS,multiclass,f1_macro,9298,256,10,4649,4649
VulNoneVul.csv,1.5404968706766762,5692.0,16.0,2.0,2846.0,2846.0,16.0,0.04232455479960922,0.0491068,0.3714250016212463,5692.0,16.0,2.0,2846.0,2846.0,4.8,0.040678200000000005,0.047955399999999995,17.66784356276194,5692.0,16.0,2.0,2846.0,2846.0,8.6,0.04125681999887932,0.0476748,VulNoneVul,binary,logloss,5692,16,2,2846,2846
ada.csv,1.8456236561139423,4562.0,102.0,2.0,2281.0,2281.0,102.0,0.3321621572218832,0.35301299999999997,4.568233315149943,4562.0,102.0,2.0,2281.0,2281.0,43.4,0.3255312,0.3555488,14.98957836151123,4562.0,102.0,2.0,2281.0,2281.0,56.6,0.329518627831065,0.353059,ada_prior,binary,logloss,4562,102,2,2281,2281
ailerons.csv,30.8767867175738,13750.0,40.0,35.0,6875.0,6875.0,40.0,0.1568382321543282,0.3943338,121.13948856274287,13750.0,40.0,35.0,6875.0,6875.0,11.8,0.1522664,0.3892036,303.87983998139697,13750.0,40.0,35.0,6875.0,6875.0,25.6,0.15538299664582184,0.3934692,ailerons,regression,MSE/RMSE,13750,40,35,6875,6875
allbp.csv,8.75764757792155,3772.0,54.0,3.0,1886.0,1886.0,54.0,0.6208792585341035,0.6712524,48.54507557471594,3772.0,54.0,3.0,1886.0,1886.0,15.4,0.7298562000000001,0.6063364,61.06978449106216,3772.0,54.0,3.0,1886.0,1886.0,25.0,0.7025905234393872,0.657209,allbp,multiclass,f1_macro,3772,54,3,1886,1886
ames.csv,2.2836848656336466,2930.0,354.0,1032.0,1465.0,1465.0,354.0,0.06358974095611976,0.441985,21.46874080816905,2930.0,354.0,1032.0,1465.0,1465.0,178.8,0.0546828,0.520473,47.5862274225553,2930.0,354.0,1032.0,1465.0,1465.0,187.0,0.05992306850097316,0.525417,ames_housing,regression,MSE/RMSE,2930,354,1032,1465,1465
autoUniv.csv,2.6079803291956583,2500.0,226.0,3.0,1250.0,1250.0,226.0,0.3734863542528328,0.3971506,12.601406982739766,2500.0,226.0,3.0,1250.0,1250.0,93.0,0.4618138,0.40171419999999997,48.88678179105123,2500.0,226.0,3.0,1250.0,1250.0,109.8,0.41979667423409783,0.3970662,autoUniv-au4-2500,multiclass,f1_macro,2500,226,3,1250,1250
avocado.csv,59.0646136490504,18249.0,67.0,259.0,9124.0,9125.0,67.0,0.17074367347632954,0.38695440000000003,121.65610392729441,18249.0,67.0,259.0,9124.0,9125.0,55.2,0.150054,0.3698556,567.933509643078,18249.0,67.0,259.0,9124.0,9125.0,48.8,0.16874507222183002,0.3971938,avocado_sales,regression,MSE/RMSE,18249,67,259,9124,9125
bank32nh.csv,11.512298042774201,8192.0,32.0,6284.0,4096.0,4096.0,32.0,0.4456458747606497,0.663218,121.40778430143992,8192.0,32.0,6284.0,4096.0,4096.0,22.4,0.4384206,0.665681,119.53681522369384,8192.0,32.0,6284.0,4096.0,4096.0,22.4,0.4361130895293407,0.6643544,bank32nh,regression,MSE/RMSE,8192,32,6284,4096,4096
cardiotocography.csv,1.448445421854655,2126.0,35.0,10.0,1063.0,1063.0,35.0,1.0,1.0,2.2201788314183553,2126.0,35.0,10.0,1063.0,1063.0,16.4,1.0,1.0,45.42207167784373,2126.0,35.0,10.0,1063.0,1063.0,12.0,1.0,0.9994516000000001,cardiotocography,multiclass,f1_macro,2126,35,10,1063,1063
